,,,,,"TR = 30",,,"TR = 50",,,"TR = 72",,,"TR = 101",,,"TR = 140",,,"TR = 201",,,"TR = 475",,,"TR = 975",,,"TR = 2475",
"OBJECTID","ID","LON","LAT","T30ag","T30F0","T30Tc","T50ag","T50F0","T50Tc","T72ag","T72F0","T72Tc","T101ag","T101F0","T101Tc","T140ag","T140F0","T140Tc","T201ag","T201F0","T201Tc","T475ag","T475F0","T475Tc","T975ag","T975F0","T975Tc","T2475ag","T2475F0","T2475Tc"
10000,39230,16.53049,39.44325,0.69002,2.2959,0.28021,0.91701,2.2803,0.29916,1.1066,2.2933,0.32001,1.3169,2.3059,0.32705,1.5425,2.3387,0.33412,1.8228,2.3661,0.3445,2.6421,2.4317,0.36853,3.5239,2.4747,0.39153,4.9771,2.5111,0.43881
10001,32791,16.53275,40.89412,0.33973,2.5004,0.26067,0.41854,2.5228,0.29722,0.4901,2.5175,0.33508,0.55724,2.611,0.34957,0.62806,2.6546,0.3615,0.7244,2.6367,0.40564,1.0486,2.5379,0.44415,1.3605,2.6466,0.44931,1.9407,2.562,0.50912
10002,39008,16.5328,39.49323,0.67307,2.2981,0.28072,0.89736,2.2799,0.2992,1.0834,2.2933,0.32013,1.2907,2.3031,0.32792,1.5144,2.3342,0.33474,1.7911,2.3628,0.34428,2.6014,2.4292,0.36668,3.4744,2.4688,0.38948,4.9137,2.5064,0.43585
10003,38786,16.53511,39.54319,0.65026,2.3059,0.28124,0.8695,2.274,0.30863,1.0514,2.2946,0.32029,1.2521,2.3076,0.32891,1.4723,2.3325,0.33635,1.7459,2.3567,0.34555,2.5436,2.4211,0.36674,3.4003,2.4587,0.3876,4.8138,2.4996,0.43246
10004,32569,16.53511,40.94408,0.33609,2.5006,0.2599,0.41429,2.5299,0.29798,0.4889,2.5165,0.3351,0.55884,2.6192,0.34781,0.64299,2.6257,0.35792,0.75372,2.5853,0.40232,1.1285,2.4939,0.43219,1.5264,2.5701,0.4301,2.302,2.4727,0.43638
10005,38564,16.53743,39.59316,0.61457,2.3322,0.28102,0.81999,2.2916,0.31031,0.9912,2.3111,0.32193,1.1796,2.3251,0.33123,1.3869,2.3457,0.34031,1.6473,2.3614,0.34924,2.404,2.423,0.36962,3.2198,2.4545,0.38741,4.5523,2.4946,0.43046
10006,32347,16.53748,40.99405,0.33459,2.5015,0.25809,0.41386,2.5334,0.29688,0.4919,2.5235,0.33248,0.56508,2.6199,0.34566,0.67925,2.5427,0.35362,0.78914,2.5992,0.36641,1.214,2.4676,0.4183,1.6958,2.5049,0.4155,2.6339,2.3928,0.41877
10007,38342,16.53975,39.64313,0.57424,2.3446,0.27985,0.75871,2.3116,0.31205,0.9136,2.3331,0.32436,1.0822,2.346,0.33575,1.2681,2.3598,0.3451,1.5011,2.3775,0.35556,2.1825,2.4355,0.37576,2.9215,2.4587,0.39305,4.1236,2.5,0.43143
10008,32125,16.53985,41.04402,0.33298,2.5041,0.25625,0.41293,2.5374,0.29541,0.4934,2.5318,0.32939,0.57204,2.6056,0.34373,0.69713,2.5125,0.35082,0.81603,2.5636,0.36167,1.2735,2.4523,0.40694,1.7977,2.4761,0.40752,2.8312,2.3588,0.41287
10009,44337,16.54182,38.2922,0.37333,2.405,0.27757,0.47788,2.3833,0.3152,0.5585,2.4324,0.33079,0.64074,2.4619,0.34736,0.72929,2.4916,0.36417,0.83297,2.5418,0.37752,1.1313,2.5649,0.43146,1.4347,2.6009,0.45635,1.8885,2.6749,0.47338
10010,38120,16.54211,39.69309,0.53065,2.3479,0.28179,0.68898,2.347,0.31407,0.8213,2.3752,0.32942,0.97182,2.3773,0.34274,1.136,2.3818,0.35185,1.339,2.3978,0.36348,1.9302,2.4515,0.38591,2.5635,2.4582,0.42113,3.5938,2.5195,0.43758
10011,31903,16.54219,41.09399,0.33074,2.5028,0.2538,0.4103,2.5384,0.29423,0.4919,2.5347,0.32676,0.57885,2.5665,0.3427,0.70172,2.4993,0.34866,0.82519,2.5476,0.35896,1.2927,2.513,0.37086,1.8366,2.463,0.40345,2.8998,2.3481,0.41221
10012,44115,16.54409,38.34217,0.38596,2.4119,0.27889,0.49793,2.3767,0.31519,0.5804,2.438,0.32848,0.67128,2.4474,0.34648,0.76224,2.4904,0.36233,0.8762,2.5223,0.37592,1.193,2.5517,0.42835,1.5278,2.5744,0.45191,2.0288,2.6411,0.46849
10013,37898,16.54441,39.74306,0.48757,2.3553,0.2854,0.61954,2.3995,0.31529,0.742,2.3962,0.33517,0.86913,2.4159,0.34775,1.0021,2.4275,0.36105,1.1716,2.4422,0.37387,1.6697,2.4493,0.41644,2.1782,2.4953,0.43536,2.9743,2.5753,0.45268
10014,31681,16.54458,41.14396,0.32808,2.4986,0.25219,0.4065,2.5375,0.29307,0.4883,2.5313,0.32553,0.57696,2.5504,0.34209,0.69705,2.4979,0.34724,0.81978,2.5471,0.35789,1.285,2.5215,0.36922,1.8245,2.465,0.40247,2.8787,2.3511,0.41162
10015,43893,16.54637,38.39214,0.399,2.4194,0.28001,0.51873,2.3798,0.31397,0.6042,2.4411,0.32686,0.70417,2.4365,0.34561,0.79797,2.488,0.36045,0.92378,2.5028,0.37388,1.2708,2.5271,0.42429,1.6371,2.5471,0.44738,2.1964,2.604,0.4633
10016,37676,16.54671,39.79303,0.4491,2.3917,0.28576,0.57069,2.4199,0.31978,0.676,2.43,0.33981,0.78358,2.4525,0.35536,0.90638,2.4504,0.36918,1.0465,2.4779,0.38161,1.4594,2.498,0.42946,1.8891,2.5309,0.44841,2.5179,2.6361,0.46535
10017,31459,16.547,41.19392,0.3249,2.4892,0.25101,0.40134,2.5335,0.29251,0.4825,2.5172,0.32587,0.56543,2.5628,0.34189,0.68272,2.5114,0.34687,0.8003,2.5626,0.35841,1.2518,2.4717,0.40258,1.7685,2.4773,0.40452,2.776,2.3666,0.41144
10018,43671,16.54864,38.44211,0.41904,2.3955,0.28114,0.54234,2.3843,0.31261,0.6382,2.4177,0.32696,0.7419,2.43,0.3443,0.84753,2.4619,0.35801,0.97876,2.493,0.3704,1.3628,2.5023,0.4204,1.7741,2.5138,0.44247,2.4033,2.566,0.456
10019,37454,16.54906,39.843,0.41871,2.419,0.28558,0.53567,2.4175,0.32365,0.6238,2.4679,0.34181,0.72605,2.4613,0.35972,0.8301,2.4861,0.37495,0.96119,2.4647,0.40401,1.3215,2.5223,0.43763,1.6892,2.566,0.45725,2.2155,2.6789,0.47403
10020,31237,16.54936,41.24389,0.32098,2.4744,0.2503,0.39627,2.5215,0.29204,0.4737,2.4944,0.32761,0.5481,2.5838,0.34226,0.65573,2.5479,0.34901,0.77046,2.5773,0.36086,1.1869,2.4933,0.41075,1.659,2.5064,0.4096,2.5704,2.4013,0.41411
10021,43449,16.55097,38.49208,0.43947,2.3807,0.2831,0.56641,2.3891,0.31118,0.6735,2.3968,0.32711,0.78245,2.4216,0.34316,0.9022,2.4353,0.35598,1.0465,2.4679,0.36626,1.4752,2.4648,0.41455,1.9433,2.4701,0.4351,2.6545,2.5242,0.44959
10022,37232,16.55141,39.89296,0.39583,2.4372,0.28512,0.50664,2.4115,0.32714,0.5857,2.4807,0.34356,0.6791,2.4719,0.36322,0.7737,2.4967,0.38006,0.89486,2.4805,0.40993,1.2202,2.5348,0.44477,1.5424,2.5903,0.46617,2.0014,2.6936,0.50258
10023,31015,16.55169,41.29386,0.31672,2.4531,0.25039,0.39107,2.5033,0.29137,0.4633,2.4848,0.32719,0.53493,2.5737,0.34255,0.61861,2.5972,0.35378,0.72697,2.621,0.36506,1.1003,2.5242,0.42195,1.4994,2.5534,0.42183,2.2613,2.4721,0.42673
10024,43227,16.55326,38.54204,0.46139,2.3678,0.28377,0.5921,2.3943,0.30978,0.7117,2.3838,0.32688,0.83214,2.4043,0.34091,0.96176,2.416,0.35306,1.1251,2.4335,0.36292,1.6051,2.4237,0.40979,2.1239,2.4451,0.42771,2.9322,2.4976,0.44201
10025,37010,16.55374,39.94293,0.38044,2.432,0.28402,0.48166,2.4143,0.32617,0.5583,2.4734,0.34579,0.63975,2.5006,0.36545,0.73115,2.5006,0.38116,0.83881,2.5051,0.41565,1.1415,2.5487,0.45144,1.4299,2.6173,0.47119,1.8424,2.725,0.51713
10026,43005,16.55556,38.59201,0.48584,2.3474,0.28415,0.6248,2.3756,0.30866,0.751,2.3766,0.32605,0.88513,2.3886,0.33832,1.0264,2.3988,0.34958,1.2054,2.4117,0.36034,1.7457,2.4277,0.38073,2.3126,2.4249,0.42291,3.2079,2.4856,0.43598
10027,36788,16.55608,39.9929,0.3681,2.4223,0.28285,0.46103,2.4266,0.32341,0.5354,2.471,0.34906,0.60675,2.5293,0.36716,0.69504,2.5081,0.38221,0.79287,2.5229,0.41873,1.0743,2.5708,0.454,1.3396,2.6192,0.50467,1.7156,2.7532,0.52846
10028,42783,16.55787,38.64198,0.51038,2.3466,0.28214,0.66014,2.3553,0.30796,0.7897,2.3796,0.32411,0.9363,2.3788,0.33617,1.0936,2.3791,0.34635,1.2894,2.3896,0.35704,1.8669,2.4209,0.37674,2.4857,2.4105,0.42036,3.4476,2.4829,0.43378
10029,36566,16.55845,40.04287,0.35853,2.4159,0.2822,0.4446,2.4431,0.32183,0.5169,2.4695,0.35041,0.58456,2.5333,0.36834,0.66508,2.525,0.38392,0.7595,2.5262,0.4209,1.0177,2.5925,0.45647,1.265,2.6455,0.50856,1.6113,2.7794,0.53389
10030,42561,16.56016,38.69195,0.5343,2.3529,0.28017,0.69508,2.3454,0.30795,0.8336,2.3652,0.32236,0.98551,2.3706,0.33484,1.1543,2.3714,0.34381,1.3637,2.381,0.35422,1.9794,2.4218,0.37417,2.6407,2.4302,0.39387,3.6623,2.4827,0.43296
10031,36344,16.56081,40.09283,0.35177,2.4123,0.28096,0.43271,2.4521,0.32091,0.5027,2.466,0.34964,0.56828,2.5319,0.36823,0.64079,2.5439,0.38395,0.73139,2.5343,0.42112,0.97125,2.6115,0.45755,1.1998,2.672,0.51345,1.5239,2.8034,0.53787
10032,42339,16.56248,38.74192,0.55868,2.3523,0.27934,0.73001,2.3318,0.30788,0.8786,2.347,0.32127,1.0379,2.3597,0.33226,1.2125,2.3654,0.34124,1.4342,2.373,0.35243,2.0831,2.4176,0.37381,2.7755,2.433,0.39336,3.8664,2.4795,0.43298
10033,36122,16.56317,40.1428,0.34843,2.4068,0.27939,0.42621,2.4544,0.32052,0.4937,2.4663,0.34845,0.55697,2.5338,0.36676,0.62302,2.563,0.38263,0.70941,2.5484,0.41961,0.93348,2.6352,0.45637,1.147,2.6968,0.51612,1.4486,2.8318,0.54197
10034,42117,16.56479,38.79188,0.58371,2.3519,0.27978,0.7665,2.3224,0.3079,0.9257,2.3319,0.3198,1.0954,2.3444,0.3304,1.2798,2.3537,0.33966,1.5119,2.3688,0.34969,2.188,2.4258,0.37253,2.9118,2.4479,0.39253,4.0615,2.4942,0.43347
10035,35900,16.56551,40.19277,0.3478,2.4017,0.27768,0.42426,2.4485,0.31883,0.4895,2.4657,0.34669,0.55067,2.5372,0.36411,0.61219,2.579,0.37989,0.69442,2.565,0.42213,0.90422,2.6614,0.45737,1.104,2.7275,0.5155,1.3861,2.8694,0.54279
10036,41895,16.5671,38.84185,0.61225,2.3415,0.28018,0.80856,2.3095,0.30751,0.9773,2.3197,0.31813,1.1622,2.3282,0.3279,1.3608,2.3409,0.33694,1.6075,2.3648,0.34634,2.3315,2.4224,0.37018,3.1021,2.4591,0.38993,4.3441,2.5006,0.43314
10037,35678,16.56785,40.24274,0.34907,2.4,0.27605,0.42647,2.4395,0.31713,0.4905,2.4666,0.34478,0.54983,2.5381,0.36249,0.60878,2.594,0.37654,0.68701,2.5802,0.41839,0.88412,2.692,0.45799,1.071,2.7772,0.50957,1.3368,2.9155,0.53937
10038,41673,16.56941,38.89182,0.64134,2.3222,0.28101,0.85471,2.2882,0.30677,1.0318,2.3059,0.31742,1.2309,2.3129,0.32538,1.4451,2.3316,0.33384,1.7121,2.3525,0.34343,2.4863,2.4182,0.36727,3.3163,2.4585,0.38773,4.6778,2.5,0.43138
10039,35456,16.57022,40.2927,0.35101,2.4091,0.27492,0.43027,2.4389,0.3147,0.4973,2.4593,0.34297,0.55581,2.5314,0.36108,0.61473,2.589,0.37447,0.68983,2.5926,0.41219,0.8778,2.7097,0.45189,1.0536,2.8249,0.47625,1.3036,2.962,0.53094
10040,41451,16.57174,38.94178,0.66293,2.3155,0.28078,0.88699,2.2843,0.29918,1.0711,2.2964,0.3166,1.2775,2.3031,0.32408,1.4985,2.3276,0.33213,1.7723,2.3557,0.34177,2.5723,2.4228,0.36619,3.4336,2.4641,0.38817,4.8596,2.5019,0.43309
10041,35234,16.57258,40.34268,0.35499,2.4214,0.27572,0.43789,2.4435,0.31202,0.5069,2.4706,0.34029,0.57161,2.5155,0.35791,0.63795,2.5471,0.37184,0.71293,2.5665,0.40664,0.9019,2.6967,0.44215,1.0772,2.8039,0.46442,1.4154,2.7547,0.51544
10042,41229,16.57408,38.99175,0.67626,2.3121,0.28039,0.90302,2.283,0.29895,1.0907,2.2932,0.31655,1.2986,2.3025,0.32385,1.5212,2.3316,0.33198,1.7964,2.3617,0.34202,2.6038,2.4293,0.36704,3.4756,2.4695,0.38963,4.9164,2.5057,0.43563
10043,35012,16.57496,40.39264,0.36226,2.4313,0.28007,0.45227,2.4483,0.31598,0.5248,2.4825,0.34112,0.59268,2.5313,0.35614,0.66958,2.5407,0.36961,0.75636,2.5727,0.3793,0.98571,2.6206,0.42599,1.2056,2.6866,0.44489,1.5362,2.7613,0.45981
10044,41007,16.57636,39.04173,0.68415,2.3092,0.28044,0.91064,2.2843,0.29923,1.1006,2.2927,0.31688,1.3082,2.3051,0.32427,1.5312,2.3352,0.33243,1.8074,2.365,0.34279,2.6177,2.4313,0.36824,3.491,2.4713,0.3909,4.9295,2.5086,0.43723
10045,34790,16.57732,40.4426,0.37334,2.437,0.28503,0.47598,2.4388,0.3201,0.5554,2.4946,0.33491,0.6364,2.5615,0.34274,0.72393,2.5686,0.35419,0.82433,2.5883,0.36663,1.1344,2.5222,0.40656,1.3889,2.6304,0.4155,1.7981,2.7198,0.42043
10046,40785,16.57872,39.09168,0.68782,2.3062,0.28081,0.9123,2.2863,0.29984,1.1034,2.2938,0.3174,1.31,2.3078,0.32488,1.5326,2.3378,0.33317,1.8084,2.3677,0.34364,2.6162,2.4326,0.36936,3.4848,2.4727,0.39184,4.9123,2.5115,0.43805
10047,34568,16.57973,40.49257,0.38601,2.4476,0.28778,0.50878,2.4653,0.31613,0.5995,2.5512,0.32271,0.70331,2.5482,0.33097,0.81614,2.5448,0.33764,0.96243,2.5174,0.34288,1.3637,2.5246,0.34821,1.7773,2.5079,0.35197,2.3455,2.5696,0.35526
10048,40563,16.58105,39.14165,0.68831,2.3073,0.28139,0.91154,2.2845,0.30664,1.1034,2.2947,0.31819,1.3086,2.3102,0.32564,1.5304,2.3393,0.33406,1.8049,2.3699,0.3445,2.6084,2.4335,0.37037,3.471,2.4736,0.39251,4.8868,2.5134,0.43844
10049,34346,16.58209,40.54254,0.39632,2.4505,0.28932,0.53868,2.4816,0.30883,0.6494,2.508,0.31704,0.7671,2.5254,0.32305,0.91345,2.4786,0.32496,1.0787,2.4811,0.32547,1.5484,2.483,0.33045,2.0036,2.4959,0.33441,2.6897,2.5117,0.33819
10050,40341,16.58339,39.19162,0.68576,2.3092,0.2816,0.90771,2.2867,0.30725,1.099,2.2961,0.31887,1.3032,2.311,0.32607,1.5241,2.3397,0.33462,1.7972,2.3705,0.34499,2.596,2.4335,0.37072,3.4523,2.4736,0.39265,4.8566,2.514,0.43825
10051,34124,16.58447,40.59251,0.39663,2.4578,0.28856,0.54334,2.5083,0.29436,0.6591,2.5079,0.31536,0.79282,2.4817,0.32011,0.93607,2.463,0.32177,1.1048,2.4788,0.3208,1.5886,2.4757,0.32877,2.0482,2.4972,0.33152,2.7491,2.511,0.33561
10052,40119,16.58575,39.24158,0.68252,2.3103,0.28178,0.90306,2.2884,0.30795,1.0935,2.297,0.31959,1.2966,2.3115,0.32674,1.5164,2.3395,0.3352,1.7882,2.3702,0.34544,2.5815,2.4328,0.37103,3.4305,2.4736,0.39276,4.8223,2.5144,0.43794
10053,33902,16.58688,40.64247,0.38771,2.4717,0.28591,0.52283,2.5226,0.29577,0.6273,2.5399,0.31759,0.76705,2.4582,0.32384,0.89709,2.4573,0.32704,1.055,2.4809,0.3285,1.5121,2.4821,0.33456,1.9506,2.5071,0.33592,2.6188,2.5232,0.34023
10054,39897,16.58806,39.29155,0.67787,2.311,0.28184,0.89675,2.2896,0.30866,1.0859,2.2978,0.32011,1.2878,2.3117,0.32723,1.5062,2.339,0.33551,1.7765,2.3692,0.34561,2.5642,2.4316,0.37103,3.4058,2.4733,0.39257,4.7849,2.514,0.43744
10055,33680,16.58927,40.69244,0.37328,2.4749,0.28054,0.48542,2.5111,0.30811,0.5725,2.5617,0.32209,0.69751,2.4605,0.33286,0.79895,2.4886,0.33948,0.93973,2.4835,0.34561,1.3034,2.5186,0.35583,1.6466,2.5711,0.36108,2.1376,2.6525,0.36812
10056,39675,16.59045,39.34152,0.6726,2.3115,0.28181,0.88972,2.2907,0.30931,1.0772,2.2988,0.32052,1.2779,2.312,0.32759,1.4949,2.3385,0.33587,1.7638,2.3675,0.34556,2.5461,2.4302,0.37089,3.3813,2.472,0.3922,4.7476,2.5131,0.43688
10057,33458,16.59164,40.74241,0.35764,2.4789,0.27314,0.45223,2.4821,0.30916,0.5296,2.5404,0.32872,0.625,2.5029,0.34094,0.72792,2.4661,0.35128,0.82274,2.5185,0.36014,1.1008,2.5671,0.4028,1.3612,2.6385,0.41766,1.7478,2.7059,0.43156
10058,39453,16.59277,39.39149,0.66507,2.3119,0.28183,0.88014,2.2911,0.31009,1.0647,2.3009,0.321,1.2644,2.313,0.32805,1.4798,2.3378,0.3362,1.747,2.3653,0.34565,2.5231,2.4284,0.37043,3.3521,2.4703,0.39139,4.7053,2.5108,0.43593
10059,33236,16.59405,40.79238,0.34425,2.4876,0.26505,0.42731,2.5099,0.2987,0.4987,2.5308,0.33194,0.5655,2.5859,0.34641,0.65171,2.5622,0.36055,0.73496,2.6287,0.37053,1.0005,2.6016,0.4264,1.2335,2.6782,0.44799,1.5874,2.712,0.52858
10060,39231,16.59515,39.44145,0.65319,2.3128,0.28168,0.86545,2.2904,0.31037,1.0454,2.3042,0.3214,1.2438,2.314,0.32866,1.4572,2.3375,0.33653,1.7224,2.3618,0.3459,2.4907,2.4254,0.36967,3.3118,2.4674,0.39001,4.6505,2.5068,0.43438
10061,33014,16.59646,40.84234,0.33476,2.4849,0.26052,0.41122,2.5224,0.29485,0.4801,2.5228,0.32962,0.54468,2.5745,0.34995,0.60853,2.6387,0.36309,0.69274,2.6325,0.40596,0.95523,2.6147,0.44207,1.1949,2.6778,0.524,1.5754,2.7323,0.53738
10062,39009,16.59749,39.49142,0.63893,2.3177,0.28152,0.84821,2.2905,0.3104,1.0225,2.312,0.32189,1.2197,2.3176,0.32916,1.4309,2.3364,0.33732,1.6943,2.3565,0.34651,2.455,2.4197,0.36903,3.268,2.4621,0.38859,4.5898,2.5011,0.43254
10063,32792,16.59888,40.8923,0.3279,2.4856,0.25756,0.40034,2.5308,0.2946,0.4694,2.5099,0.33128,0.53409,2.5615,0.35145,0.59653,2.6483,0.36295,0.68241,2.6847,0.37931,0.9481,2.6217,0.44702,1.2291,2.6523,0.52247,1.6879,2.6622,0.52696
10064,38787,16.59985,39.54139,0.61172,2.3385,0.28123,0.81274,2.3016,0.31125,0.9812,2.3218,0.32265,1.1711,2.3253,0.33107,1.3745,2.3392,0.33958,1.6283,2.3595,0.34801,2.367,2.4169,0.36892,3.1559,2.4531,0.38758,4.4334,2.495,0.43019
10065,32570,16.60127,40.94228,0.32239,2.4835,0.25523,0.39417,2.5311,0.29434,0.4624,2.5064,0.33467,0.52846,2.5644,0.35188,0.59224,2.6657,0.36047,0.68664,2.6062,0.41172,0.98072,2.5755,0.44548,1.3044,2.6521,0.44959,1.8724,2.5692,0.50786
10066,38565,16.60224,39.59135,0.58165,2.3445,0.28037,0.76916,2.3115,0.312,0.9265,2.3333,0.32373,1.1017,2.3395,0.33439,1.2912,2.3492,0.34309,1.5282,2.3656,0.3516,2.2207,2.4241,0.37119,2.9651,2.4487,0.3892,4.1641,2.4895,0.42989
10067,32348,16.60367,40.99224,0.31891,2.4809,0.2531,0.3909,2.5287,0.29328,0.4595,2.5033,0.33479,0.52752,2.5741,0.3491,0.59316,2.6704,0.358,0.70076,2.5734,0.40916,1.0318,2.5085,0.44123,1.3855,2.6179,0.43881,2.0611,2.5336,0.44397
10068,38343,16.6046,39.64132,0.54626,2.3444,0.28063,0.71571,2.3296,0.31328,0.8573,2.3564,0.32749,1.0143,2.3652,0.33968,1.1878,2.3727,0.34799,1.4043,2.3848,0.35741,2.0425,2.4332,0.37675,2.733,2.4433,0.39308,3.8542,2.4808,0.42962
10069,32126,16.60609,41.04221,0.31565,2.4799,0.25099,0.38795,2.5261,0.29178,0.4565,2.4999,0.33321,0.52596,2.5859,0.3455,0.59297,2.6663,0.35679,0.70931,2.5561,0.40548,1.0614,2.4866,0.4356,1.4404,2.5904,0.43289,2.1759,2.5023,0.43471
10070,38121,16.60695,39.69128,0.5048,2.3445,0.28449,0.65074,2.3659,0.31536,0.778,2.3858,0.33239,0.92113,2.3888,0.34419,1.0741,2.3906,0.35484,1.2653,2.4036,0.36618,1.8209,2.4434,0.38625,2.4194,2.4448,0.42175,3.3965,2.4938,0.43646
10071,44116,16.60766,38.34036,0.36496,2.3936,0.27361,0.46423,2.3898,0.31301,0.5431,2.4234,0.33306,0.61766,2.4781,0.34833,0.70414,2.4953,0.36604,0.79996,2.5558,0.37967,1.0831,2.578,0.43454,1.3651,2.6198,0.45995,1.7766,2.7069,0.47752
10072,31904,16.60851,41.09218,0.31241,2.4744,0.24901,0.3849,2.5191,0.2904,0.4527,2.4939,0.3317,0.5228,2.5813,0.34387,0.5905,2.6575,0.35602,0.70939,2.5445,0.40332,1.0675,2.4839,0.43239,1.458,2.5802,0.42987,2.212,2.4919,0.4313
10073,37899,16.60932,39.74126,0.4635,2.3719,0.28599,0.58922,2.414,0.31785,0.706,2.4057,0.33758,0.82276,2.4284,0.35136,0.95255,2.429,0.36474,1.1092,2.4535,0.3752,1.5667,2.4622,0.41857,2.0512,2.4902,0.43669,2.7925,2.5647,0.45154
10074,43894,16.60999,38.39033,0.37709,2.4016,0.27511,0.48314,2.3788,0.31561,0.5637,2.4311,0.33084,0.64582,2.4619,0.34822,0.73433,2.4952,0.36466,0.83896,2.5422,0.37817,1.1379,2.565,0.43229,1.4425,2.6002,0.45699,1.8952,2.6771,0.47369
10075,31682,16.61091,41.14215,0.30925,2.4664,0.24732,0.38178,2.5121,0.28897,0.4483,2.4894,0.33009,0.51863,2.5717,0.34345,0.58655,2.6472,0.35544,0.70447,2.5382,0.40174,1.0607,2.4832,0.4322,1.4485,2.579,0.42916,2.1947,2.4951,0.43091
10076,37677,16.61169,39.79123,0.42779,2.4059,0.28567,0.54845,2.4107,0.32316,0.6445,2.4404,0.3419,0.75003,2.4451,0.35837,0.86134,2.4634,0.37115,0.99071,2.4897,0.38423,1.3719,2.5175,0.43021,1.7722,2.5359,0.45012,2.3489,2.633,0.46598
10077,43672,16.61232,38.4403,0.39048,2.4089,0.27936,0.50422,2.3739,0.31536,0.5867,2.4368,0.32863,0.67772,2.4484,0.34717,0.76866,2.4942,0.36274,0.88387,2.5226,0.37647,1.2018,2.5519,0.42922,1.538,2.5748,0.45267,2.0386,2.6443,0.46894
10078,31460,16.61337,41.19211,0.30608,2.4576,0.24481,0.37846,2.5032,0.28799,0.4432,2.4848,0.32914,0.51326,2.5647,0.34295,0.58094,2.6377,0.3551,0.69367,2.603,0.36994,1.0415,2.4881,0.4341,1.4144,2.5893,0.43056,2.133,2.5071,0.43311
10079,37455,16.61408,39.84119,0.39945,2.4374,0.28576,0.51452,2.4069,0.32743,0.5956,2.4768,0.34398,0.69413,2.4585,0.36247,0.79056,2.4905,0.37784,0.91429,2.4718,0.40546,1.2439,2.5376,0.44036,1.5815,2.5753,0.4604,2.0582,2.6916,0.47665
10080,43450,16.61466,38.49026,0.40595,2.4069,0.28036,0.52632,2.3788,0.3138,0.6143,2.431,0.3275,0.71249,2.4386,0.34572,0.8077,2.488,0.36035,0.93394,2.5046,0.37371,1.2842,2.5264,0.42465,1.6532,2.5454,0.44804,2.2123,2.6072,0.46332
10081,31238,16.6158,41.24208,0.30265,2.4464,0.23869,0.37462,2.4911,0.28707,0.4368,2.4801,0.32882,0.50597,2.5527,0.34328,0.57274,2.6281,0.3553,0.67429,2.5561,0.40136,1.0052,2.5085,0.43747,1.3558,2.6038,0.43485,2.01,2.5403,0.43861
10082,37233,16.61649,39.89116,0.3824,2.4248,0.28497,0.48643,2.4045,0.3283,0.5645,2.4627,0.34673,0.64903,2.4812,0.36579,0.74102,2.4901,0.38152,0.85099,2.4917,0.41374,1.1515,2.5473,0.44733,1.4435,2.6097,0.46853,1.8577,2.7109,0.50858
10083,43228,16.617,38.54023,0.42552,2.3849,0.28131,0.54926,2.3831,0.31224,0.6475,2.4096,0.32685,0.75033,2.4308,0.34413,0.85798,2.4596,0.3576,0.98937,2.4955,0.36957,1.3776,2.5012,0.41984,1.7927,2.5126,0.44211,2.4246,2.5665,0.45602
10084,31016,16.61822,41.29205,0.29911,2.4334,0.22576,0.37056,2.4761,0.28636,0.4299,2.4733,0.32868,0.49747,2.5239,0.34557,0.56272,2.617,0.35565,0.64697,2.5829,0.40324,0.96169,2.5212,0.44308,1.2714,2.6275,0.44278,1.8365,2.5916,0.44975
10085,37011,16.61887,39.94112,0.36759,2.4171,0.28414,0.46204,2.42,0.32542,0.5376,2.4611,0.35051,0.61086,2.5153,0.36785,0.69917,2.4987,0.38281,0.79701,2.5157,0.41929,1.0763,2.5662,0.45373,1.3381,2.641,0.47333,1.7091,2.7556,0.52316
10086,43006,16.61936,38.5902,0.44758,2.3732,0.28221,0.57517,2.3886,0.31075,0.6855,2.3904,0.32692,0.79337,2.4257,0.34263,0.9158,2.435,0.35533,1.0629,2.4662,0.36542,1.4974,2.4632,0.41385,1.9708,2.4682,0.43459,2.6865,2.5258,0.44941
10087,36789,16.62127,39.99109,0.35632,2.4061,0.28318,0.44297,2.4368,0.32404,0.5161,2.4579,0.35255,0.5846,2.5214,0.36975,0.66504,2.5156,0.38513,0.75898,2.5187,0.42222,1.0129,2.5899,0.45739,1.255,2.6497,0.50873,1.5933,2.7877,0.53104
10088,42784,16.62171,38.64016,0.47195,2.3593,0.28385,0.60464,2.3904,0.30927,0.7273,2.3786,0.32658,0.85065,2.4018,0.33989,0.98061,2.4188,0.35183,1.1481,2.4327,0.36218,1.6406,2.4193,0.40906,2.1657,2.4469,0.4273,2.9847,2.499,0.44177
10089,36567,16.62363,40.04105,0.34753,2.3998,0.28206,0.4279,2.4501,0.32306,0.4986,2.4547,0.35223,0.56493,2.518,0.37076,0.63675,2.5336,0.38627,0.72686,2.526,0.4234,0.96272,2.6066,0.4594,1.1856,2.6776,0.51333,1.5004,2.8154,0.53757
10090,42562,16.62405,38.69013,0.49777,2.3456,0.28322,0.64227,2.3616,0.30789,0.7697,2.3769,0.32474,0.90899,2.3823,0.33691,1.0543,2.3937,0.34784,1.239,2.4079,0.35847,1.7908,2.428,0.37937,2.3734,2.4226,0.422,3.2859,2.4884,0.43531
